Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,367.9397577774,336.5274045084,378.0872461475,454.9655408279,483.9328495349,572.6459022558,666.0247753445,662.5480201012,649.0494589541,684.6439178776,639.2415709395,724.3704457483,865.2645941547,1126.6573079039,1120.2567707033,1193.4865067565,1386.7301086388,1435.3092333718,1447.9725272162,2022.0168735084,2108.1957401134,2278.5705994145,2193.3845919229,1942.5232647247,2015.4181704242,2063.2072363974,1837.97739069,1842.4044210298,2029.7147180962,2284.3078580165,2594.7499898599,2892.5226629236,2932.3158833614,3392.8879919366,3070.9872474487,3548.0683985325,4044.979721465,4500.7503618285,4278.8845670098,4196.4705928612,4093.8495852136,3748.6417937489,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,81.3767555435,85.0059542345,88.8005659609,97.7460486813,109.5037863887,115.118270732,94.6684250567,101.9109814565,104.5759314691,112.2369957405,118.8653508109,123.4950766643,121.2404765361,135.4834243911,160.3910927451,168.168688259,160.2998998741,181.015595428,201.1618678459,220.026212726,259.0457437297,268.2238511406,270.9926928711,280.0955832579,272.4006631202,289.3783266569,299.470351771,324.9947880162,341.4737360197,337.0416145195,354.9068302674,308.9629512683,321.0641290957,311.3505132463,345.7815771485,376.4093934945,403.6558179616,415.1972237003,413.0086437749,434.1847164213,443.3858408038,446.7641741509,461.407281734,529.4498806298,603.5133256538,680.0830041881,765.3920427705,953.8694487685,956.6951702375,1036.0961128008,1252.2869855769,1373.8458115377,1370.565409281,1386.8365793313,1497.0559093026,1538.1370740131,1637.5157744936,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,132.5604914755,134.5018048868,142.3598684536,159.3488877488,151.7255640113,164.9384032221,173.6853578143,167.4032874953,174.5707168325,195.0833700796,223.6617393419,221.6816983459,243.2258896915,302.6814089377,386.07887342,413.0952662623,436.2729913727,467.6094937432,502.3596437332,587.7721338595,717.3525773587,703.2643744291,638.4753806242,577.6696119731,534.533386041,484.1574779098,521.5742079657,597.5061701696,611.1129429218,621.6885867724,605.4960457011,606.8971881977,580.5478602514,539.8596716809,511.564429817,574.9946823884,578.7782221419,583.329757661,536.001584533,525.6594188293,548.9245534359,497.9252433874,519.8389923963,646.2945157875,783.6505233617,895.8776814642,1020.5753542211,1155.5986042909,1285.9327681764,1198.5113424346,1557.3306414554,1705.2764508299,1739.9095547007,1783.6355083449,1819.1698784272,1596.9776023023,1464.1245394999,
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.3298593706,675.9744021639,703.7534216038,759.8688426761,788.1247322856,807.2721813887,786.7521201,822.9550355633,814.7353961703,830.8382595047,868.7696420587,937.6685460109,1118.3392094324,1331.986683143,2048.0675565112,2414.9201406323,2437.8599726144,3018.6424251984,3379.4510834987,4304.5342461013,5745.6807959891,6341.7035808914,7264.2662499892,6818.2257288289,6712.0506131231,6299.2074383284,4049.1874458486,4014.0471197818,3732.1588501792,3562.1072288694,4147.6389229888,4315.6969448527,4395.6445127718,3752.3804642531,3956.7580887538,4246.3824038547,4577.004528313,4551.3218535088,4786.9253697826,5383.5524269199,6430.9472619211,6935.7214506052,7049.6266119497,8804.5186659639,10290.5191436384,12323.1270537888,14095.9633665879,16530.1804420146,21188.118565877,14508.8796049945,16683.9457843568,19053.9706719731,19152.0530067631,19607.7867829676,19325.2773856422,17321.787616163,16040.5242352793,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,218.0360186661,224.4266200155,229.1683760064,250.8518741024,260.578766334,284.412091628,325.791171116,423.1599478317,505.2003941056,641.593084566,765.7901580979,779.6762639978,863.7901651028,985.6534983775,1158.4119739856,1373.1006668263,1287.7742798569,1207.8182587636,1204.8644300178,1158.1032817272,1148.6381003945,1200.8560624541,1260.5240633307,1282.6456749828,1254.7709027123,1492.8788092089,1553.2517743236,1801.3345339444,1662.9633635037,1745.3576586773,1978.3767894189,2116.1672955835,2210.7869129164,2295.2379879582,2389.0360360683,2213.9140881037,2254.9331255358,2346.0593695138,2761.9692491586,3112.8350292136,3194.5622425824,3371.7123099588,3778.1841714101,4310.0930263082,4129.9773347652,4140.1517698059,4256.9127898127,4137.548140475,4199.0846781572,4270.307423468,3828.1006328943,3688.6463746808,
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,509.4241117548,285.0127089417,309.4469033527,350.6632226722,369.583786349,385.6409757492,445.2504914632,482.378393972,526.213996739,571.6182737475,489.9307750379,455.105304143,558.4215639847,686.4906343732,927.8001104145,1136.3766954523,1275.9581611801,1427.3732533522,1549.6461278019,2079.2227839049,1564.2489799303,1579.0757088444,1402.408080849,1310.2569878072,1246.8258415664,1368.4029056812,1510.6780889164,1705.8961203824,1745.3669388252,2021.8614373592,2794.3535513265,2735.7108072738,2842.3735982974,3180.192011079,2270.3403622467,2897.8702075623,3053.9508281437,3144.389453073,4496.503169497,4108.1278779257,4316.5538945602,3119.6031670416,3660.069826124,4718.4567543382,6040.8849095557,7384.2584822138,8034.6066755368,9709.7200223273,10850.8703874308,9036.2667106534,10672.0548208629,11341.1313404224,11720.307701931,12542.930760135,12127.2256705692,10984.7707619208,10862.6003994208,
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.1674708678,1034.4820406157,1069.5959459008,1051.8526598838,1184.6382545476,1194.576938738,1332.6324796996,1369.0746413203,1370.9040262681,1464.6485934594,1458.8170966128,1387.3575427593,1603.6319918016,1866.5996252139,2176.564747078,2178.0292104026,2259.3332786607,2638.9118448968,2929.4216404047,2595.6399075905,3021.8895281015,3698.9100962883,3718.0187107708,3542.1350890902,3415.8131575431,2970.0279738401,3083.6152508862,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3718195214,184.3396841803,172.044798449,193.7400951505,173.8913828414,155.5982750604,159.6357424016,180.4650233106,216.9327931842,249.9312869902,296.3409540977,299.7867537187,306.7238273079,304.339284043,308.0565528141,323.072106591,345.1892369517,442.2528543084,471.5273761249,528.063562049,651.2624387128,658.7579526659,701.604550062,733.4128065416,820.1562898037,901.7314302909,950.3743138433,872.2940933205,879.1938140263,
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.31512232,63.0151613499,62.0168215041,68.9352511713,76.0446097264,110.4104910123,111.6357547971,112.7704925374,116.9643280961,127.5858262447,133.3977870162,145.8568845627,149.3331890312,165.9954949626,199.3733885888,217.9295760513,219.6891102407,255.9937786948,204.7891351583,175.6388119959,99.1757466808,103.424469009,163.435092663,163.1080546815,255.0816698652,240.3056389325,258.8819615036,399.4487060366,400.240949652,313.2169533702,246.8273307428,184.1268519712,153.1911684056,167.0748917554,200.4472478604,280.0845470958,285.0934669328,286.7169622538,291.9864072215,257.7477998834,257.6303609292,234.9840775238,240.242322858,237.9995916961,288.0236948944,315.7880227261,336.4593923477,401.850863088,449.6928182697,554.4049910406,595.2061732185,574.940263892,637.1300088549,655.0496073776,702.8808063721,674.0449719893,580.3835385384,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.4432776058,1449.9624988386,1597.5346435232,1569.7394334098,1489.6896345266,1417.8688049345,1258.1363325174,1012.1051915966,935.968091389,872.7091855201,991.230100654,835.2602987918,635.7662417665,635.7089635372,780.7380243251,879.4750486228,1048.5224879076,1367.3524333363,1828.717625766,2303.0188309318,3068.608997997,3891.0378231821,2545.4803410735,2965.1423654977,3569.7570274048,3855.4212801318,4029.7155037213,3104.6582957545,2124.6626659111,2185.7280306644,
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,185.7365507121,168.8008422036,174.9760010623,178.8647894684,197.3078443644,215.1910818043,230.683001338,228.5129817683,234.8745729339,256.4819508641,274.1735180005,293.36440532,327.8455980927,416.5418990939,522.6619716999,565.9432773031,604.0930152791,663.881347342,698.3019369468,834.1254975712,938.9624996436,1005.6241996808,975.3982526039,945.8946130793,955.9356767586,992.334516083,1019.4944841005,1001.4942660779,1083.8478814145,1159.9033653644,1308.1844731048,1424.6776007763,1371.0712969167,1469.5364395448,1582.3885703596,1746.8190387969,1877.7857470652,1978.9827524116,1934.6781062802,1813.3241608433,1976.9666545965,1983.6613374251,1974.4643987026,2207.9829816553,2634.9518096252,3148.2632046654,3715.8647797734,4589.7918807556,5571.0129134648,5324.8396770996,6407.793659718,7610.9151067219,8071.3466853778,8526.3730531806,8741.2947742595,8112.9292819019,7994.022620682,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,489.3501359749,601.7011431781,656.7122399739,584.2907628575,741.2430179106,701.7047181546,664.4383769545,580.9698362964,574.3441916944,717.138638817,760.5859820755,996.0926612837,775.9933854246,1404.7419873932,1448.3391453862,1250.2008083174,1290.6045660419,1440.1525539486,1707.3419097902,2479.671355506,3485.5260296684,3764.2930245126,3106.9485454204,1715.9390434654,1620.7206140977,1571.1030593842,1939.9667006516,2415.5987576255,2676.1976262452,2731.950530034,2989.9911720689,3577.9100950003,4082.012423946,4720.3942489798,5458.064810089,5984.1351897823,6316.2699398462,7327.9344453004,7711.0765703993,7247.3981619839,6871.8976774808,6281.3770468287,4088.7688551551,3622.0522842798,4117.3088533301,5220.9511163222,5877.8760784697,7009.6970458287,9062.3121642395,9415.1703856875,11938.2120047097,14166.4990835869,15092.0681932945,16881.2056763151,16737.8982699805,15524.8424662711,15220.5660250684,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.1234453786,3066.5628691662,3243.8430775499,3374.5151710508,3573.9411847474,3827.5271097204,4146.3166463167,4336.4265872217,4695.9233904318,5032.14474262,5246.883717301,5623.4439784071,6109.9258680489,6741.332364364,7242.4411046789,7820.0654711469,8611.4018391543,9471.3061719314,10587.2857560033,11695.5544200307,12597.6675101771,13993.166743657,14438.9762759859,15561.4263961128,17134.2860171738,18269.4221684235,19115.05290818,20100.8588916542,21483.2330602579,22922.4370895271,23954.4793548671,24405.1648147489,25492.9516517617,26464.852511744,27776.635528226,28782.1750200918,30068.2309182833,31572.6902298492,32949.1977640346,34620.9288990826,36449.8551155349,37273.6181034176,38166.0378407812,39677.1983481058,41921.8097617892,44307.9205848603,46437.0671173065,48061.5376613353,48401.4273403899,47001.5553496818,48373.8788155779,49790.6654782305,51450.1222950581,52787.0269489935,54598.5506887519,56469.0089691129,57638.1590879883,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192096867,652.8074752874,603.3520152964,596.9835856126,576.4471104534,585.9323641611,600.5981578286,623.0026523676,623.216132836,702.4807440889,558.2211439778,456.7034891685,383.3494997487,396.1299689813,465.119886944,546.7768501856,654.2838372833,830.4076942043,1082.286025017,1213.2653281639,1377.0821404694,1564.9669451088,1740.4682979775,1907.5512333556,2050.4484138456,2137.5768523028,2110.6478723951,
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4171611593,170.4351407843,174.5652832649,162.8692848524,173.485174955,175.7381346005,185.3606023055,180.4866637744,173.2251475517,186.0002681085,203.9755892628,219.287491084,298.3408389499,322.5656685083,348.1538771907,347.6290878209,339.3226578053,505.4137589545,616.8805346869,713.8906553908,819.2660398322,1006.9793108588,1113.060009248,1187.1293922681,1301.5461433171,1394.0073289212,1528.9897780059,1658.0477981192,1884.120895319,2005.3882933025,2235.8519069742,2363.6042594619,2573.5776886856,2648.7419495875,2676.7886642943,2922.7028863828,3067.2190951071,3219.973334321,3461.9433651327,3621.7941059339,3672.6352666407,3982.2977587359,4270.924901933,4446.7586183322,4808.2159112659,5064.4510654994,5609.6489393431,5977.5448506913,6370.4378862442,6177.6105139583,6231.7702324746,6183.6768221199,6338.1177808132,6597.2113807917,6650.0611283669,6899.6917082447,7006.5961955316,
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1072.4319965674,1070.4866952766,1140.082877268,1185.4835765729,961.4560693405,966.5691753436,981.25431198,983.6976731144,1042.4048572384,1049.8023134409,1108.8212429956,1225.1243385652,1295.9705929736,1540.4231085609,2230.6889441091,2342.9093520822,2633.8633996078,2991.495363168,3196.1126366294,3727.1831218986,4367.7261564658,4781.633082295,4730.0373844615,4726.4019064148,3288.3460543089,3309.0902119228,3272.042410403,2459.2851565349,3089.4025946905,2172.4310276181,2367.7431699567,2545.191094745,2810.225907412,2733.5269190695,2601.9575888601,3375.8914963129,3013.8417543909,3714.5336824589,3874.9817213909,4077.4961233764,4783.530591678,4926.311338797,3655.9756199119,3232.5242760133,4271.3724036474,5432.6886750251,6735.7975883806,8318.8033993141,11227.2313784685,11536.1493949074,13545.2058384559,10741.5763839947,12755.0000818807,12237.2240641963,15692.412877729,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,756.25,753.6656891496,1016.5289256198,1069.7674418605,1302.6634382567,1511.3636363636,1778.0126849894,2271.6535433071,3183.1501831502,3605.8020477816,3476.1904761905,3619.7183098592,4040.7894736842,4185.7142857143,4393.3333333333,4253.1914893617,4583.3333333333,4965.5913978495,5342.7083333333,6319.792,7503.0927835052,8385.7142857143,8162.7450980392,8816.3458461539,9124.0740740741,9256.0747663551,9723.9436619718,10828.302490566,11527.2733397129,13047.5731262136,15050.5471369622,15945.4998234851,16752.2771329379,18728.243429633,,,,,,,,,30210.3356498595,31947.0786880696,35192.2186197314,41154.0565346782,41819.870009285,44711.0953892556,39685.8746299876,39388.2313250302,40831.1140805706,40072.2226423656,38898.1239610544,35937.634264873,34789.2867428242,36350.8216347732,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286848669,437.1295166798,593.6535846205,401.8749134343,97.1578870317,98.0318738375,142.9658893855,144.1486606511,189.2605101361,229.9547971863,288.0202854199,337.0500661559,361.2544789454,360.6007987411,374.4764331463,401.5478166982,415.7337937981,440.8488741922,491.534625402,557.832304636,699.4997775063,796.6715737745,919.2092655681,1164.6125246171,1232.3703547832,1333.5835239668,1542.6698811603,1754.5479738641,1907.5643816797,2052.3190838009,2107.0129273457,2214.3876624431,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.3252383685,980.8978599259,832.7408112032,808.2072211188,886.3152203464,1066.5798317964,951.3293862918,892.1616137112,961.132378723,1065.8652857829,1011.432843413,1080.2228885605,1252.6362312363,1263.4552605581,1176.8704519041,1335.2597988566,1390.3296868565,1427.1024800143,1462.2381945057,1472.9570905403,1477.8418222539,1469.8491489428,1362.601731314,1353.9348192325,1580.5027243229,1787.9470230653,1886.4333588198,2047.0978227776,2393.3672645751,2697.9613745603,2643.4414225061,2965.8024343484,3275.0916839105,3158.5868804415,3167.3430559177,3148.3651032298,2805.8341403575,2860.5664748323,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,450.4255928096,462.3527238903,488.1630984289,514.8317003175,552.6963290865,590.0176964051,626.96183194,653.6700856095,691.1874277681,745.500594816,802.7103453482,868.3505729073,981.4398359489,1172.8002358603,1326.8503742841,1450.2746484916,1550.1905955932,1723.1726429116,1993.3978960226,2275.9058659299,2517.571673913,2538.7398529763,2472.0705683424,2484.4814816486,2534.6875577007,2620.0657081156,3047.9053200337,3406.892662116,3748.9093570248,3867.9237936435,4275.4008746727,4454.0735636077,4657.1286206307,4666.7915781941,4936.5865846001,5406.9875776666,5447.0966871857,5350.3416732299,5260.6229900231,5384.3113275974,5486.4588348418,5381.8161186917,5518.0712504103,6119.0167371356,6805.851791494,7277.6957463134,7784.1710318607,8660.9740348747,9382.6428319507,8787.2735029207,9516.3466988111,10449.379182385,10551.7428200741,10718.6908868307,10874.8632449521,10163.9027746815,10191.3098178162,
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,770.1355858485,706.2760353002,685.5780863527,597.2103716378,628.5982405399,693.8106520609,824.0319748736,758.5810301068,772.2070275893,765.481882922,799.0761693696,796.1562446325,1309.9160278508,1321.5191345752,1459.0412980796,1657.8333772547,1557.8677612019,1489.6478753418,1540.6890231227,1555.4740505776,1631.4170268377,1907.2094166363,2351.0338143284,2571.2866911096,2807.9542739373,3022.5615546124,3509.7614991181,3035.0682686669,3453.434297635,3942.0516446323,4234.6407514938,4219.0248616681,4179.0499337151,4149.4114294886,4030.0131444088,
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.7624012089,1490.3610325023,1587.5058285127,1969.5627130741,2135.3328465238,2190.5520790386,2371.6620785632,2788.4794637241,3254.8606736952,3209.6941085705,3283.2119384317,3712.6136660506,3586.1537695476,3877.0310869665,4054.7213393761,3574.4817823114,3661.4298474226,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.3780079335,468.373966413,485.055699628,382.9763204328,283.6347307192,277.9769717028,364.121204635,416.7870194376,374.3573128493,439.6972109053,539.1043652321,535.8330520507,565.2083682815,605.1647334653,693.0835668621,813.9643857115,901.7599874985,995.6284827834,1203.720733,1093.8129177354,1309.2319597359,1349.4202497864,1420.8427207306,1580.1816006296,1647.0336567489,1401.9033192993,990.3347739546,
